"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validates GET /v1/inventory/obds with dynamic parameters - Negative Test","521","GetObdsNegative - Pass special characters","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.InventoryService.DynamicResponseNegative","Autochek_API_Automation","autochek_api_negative.InventoryService.DynamicResponseNegative","GetObdsNegative"
"Get the list of Tyre brands","557","GetTyreBrandsNegative - Include URL special chars","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","GetTyreBrandsNegative"
"Update Car and Validate Response","828","PutUpdateCar - city as SQL injection","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","Autochek_API_Automation","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","PutUpdateCar"
"Submit Loan Customer Preferences","561","SubmitLoanPreferencesNegative - residualPercentage negative value","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","SubmitLoanPreferencesNegative"
"Update System Config dynamically for PASSWORD_POLICY or USER_SESSION","2","PatchSystemConfigV2 - REQUIRE_SPECIAL_CHAR decimal value","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PatchSystemConfigV2"
"Update Car and Validate Response","758","PutUpdateCar - is_upgraded as SQL injection attempt","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","Autochek_API_Automation","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","PutUpdateCar"
"Get the list of Tyre brands","720","GetTyreBrandsNegative - Attempt SQL injection in country_code","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","GetTyreBrandsNegative"
"Submit Loan Customer Preferences","1046","SubmitLoanPreferencesNegative - Upfront Warranty invalid value","API_Regression_Suite","2026-03-11","failed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","SubmitLoanPreferencesNegative"
"","3","PostLookUpV2Negative - Identifier has invalid email domain","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PostLookUpV2Negative"
"Submit Loan Customer Preferences","816","SubmitLoanPreferencesNegative - interestRateType null","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","SubmitLoanPreferencesNegative"
"","3","PostLogoutV2Negative - Send no value in refreshToken cookie","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PostLogoutV2Negative"
"Validate negative scenarios for template creation based on sheet data","0","UpdateEmailTemplate - category contains newline or control character","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","Autochek_API_Automation","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","UpdateEmailTemplate"
"Get system configs after POST and store new ids + values","0","GetSystemConfigsAfterPost","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","GetSystemConfigsAfterPost"
"Get Offer Details by LoanID","709","GetOffersByLoanIdNegative - Send loan_id as random alphanumeric invalid format","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","Autochek_API_Automation","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","GetOffersByLoanIdNegative"
"","1519","submitLoanPreference - Omit upfrontMaintenancePlan","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_positive.OfferSimulation.OfferSimulationPositive","Autochek_API_Automation","autochek_api_positive.OfferSimulation.OfferSimulationPositive","submitLoanPreference"
"Validate negative scenarios for template creation based on sheet data","7","CreateEmailTemplate - user_name exceeds maximum allowed length","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","Autochek_API_Automation","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","CreateEmailTemplate"
"Validate negative scenarios for template creation based on sheet data","1","UpdateEmailTemplate - audienceType is empty string while others are valid","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","Autochek_API_Automation","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","UpdateEmailTemplate"
"Get Offer Details by LoanID","891","GetOffersByLoanIdNegative - Send loan_id as whitespace only","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","Autochek_API_Automation","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","GetOffersByLoanIdNegative"
"Validates GET /v1/inspection with dynamic parameters - Negative Test","1049","GetInspectionNegative - Pass excluded field with special char","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.InventoryService.DynamicResponseNegative","Autochek_API_Automation","autochek_api_negative.InventoryService.DynamicResponseNegative","GetInspectionNegative"
"Negative test for Create System Config V2","0","PostSystemConfigV2 - MAX_CONCURRENT_SESSIONS extremely large number","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PostSystemConfigV2"
"","3279","PostEnableUserV2 - Send valid userId which is already enabled","API_Regression_Suite","2026-03-11","failed","2026-03-11","autochek_api_positive.UserService.UserServiceV2","Autochek_API_Automation","autochek_api_positive.UserService.UserServiceV2","PostEnableUserV2"
"Fetching loan by ID","726","GetLoanByIdNegative - HTML tag injection","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","Autochek_API_Automation","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","GetLoanByIdNegative"
"Validates GET /v2/origination/loans with dynamic parameters - Negative Test","659","GetLoansListNegative - country is null","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","Autochek_API_Automation","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","GetLoansListNegative"
"Get Offer Details by LoanID","803","GetOffersByLoanIdNegative - Script injection (XSS attempt)","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","Autochek_API_Automation","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","GetOffersByLoanIdNegative"
"Update System Config dynamically for PASSWORD_POLICY or USER_SESSION","3","PatchSystemConfigV2 - REQUIRE_UPPERCASE object structure passed","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PatchSystemConfigV2"
"Create Inspection for the carID generated in Car Creation","1213","PostCreateInspection - Latitude out of valid range","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","Autochek_API_Automation","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","PostCreateInspection"
"Submit Loan Customer Preferences","707","SubmitLoanPreferencesNegative - upfrontVehicleRegistration unsupported keyword","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","SubmitLoanPreferencesNegative"
"Validates GET /v1/inventory/model with dynamic parameters - Negative Test","705","GetModelListNegative - Pass duplicate relation","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.InventoryService.DynamicResponseNegative","Autochek_API_Automation","autochek_api_negative.InventoryService.DynamicResponseNegative","GetModelListNegative"
"Validate negative scenarios for template creation based on sheet data","0","UpdateEmailTemplate - renderByUs is null while all other fields are valid","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","Autochek_API_Automation","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","UpdateEmailTemplate"
"Submit Loan Customer Preferences","711","SubmitLoanPreferencesNegative - equityContribution special characters","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","SubmitLoanPreferencesNegative"
"Update System Config dynamically for PASSWORD_POLICY or USER_SESSION","3","PatchSystemConfigV2 - REQUIRE_NUMBER special characters","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PatchSystemConfigV2"
"Validates GET /v1/inventory/car with dynamic parameters - Positive Test","627","GetCarList - Validate nested field model is returned","API_Regression_Suite","2026-03-11","broken","2026-03-11","autochek_api_positive.InventoryService.DynamicResponsePositive","Autochek_API_Automation","autochek_api_positive.InventoryService.DynamicResponsePositive","GetCarList"
"Validates GET /v1/inventory/car with dynamic parameters - Negative Test","625","GetCarListNegative - Validate API fails when passing special characters as relation value","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.InventoryService.DynamicResponseNegative","Autochek_API_Automation","autochek_api_negative.InventoryService.DynamicResponseNegative","GetCarListNegative"
"Update System Config dynamically for PASSWORD_POLICY or USER_SESSION","0","PatchSystemConfigV2 - REQUIRE_SPECIAL_CHAR string true instead of boolean","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PatchSystemConfigV2"
"","9844","submitLoanPreference - Omit tyreBrand","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_positive.OfferSimulation.OfferSimulationPositive","Autochek_API_Automation","autochek_api_positive.OfferSimulation.OfferSimulationPositive","submitLoanPreference"
"Validate negative scenarios for template creation based on sheet data","3","CreateEmailTemplate - user_name contains special characters","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","Autochek_API_Automation","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","CreateEmailTemplate"
"Create Inspection for the carID generated in Car Creation","1688","PostCreateInspection - Too long format","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","Autochek_API_Automation","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","PostCreateInspection"
"Update System Config dynamically for PASSWORD_POLICY or USER_SESSION","0","PatchSystemConfigV2 - DISALLOW_WHITESPACES empty value","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PatchSystemConfigV2"
"Validates GET /v1/inspection with dynamic parameters - Negative Test","608","GetInspectionNegative - Pass special characters in relations","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.InventoryService.DynamicResponseNegative","Autochek_API_Automation","autochek_api_negative.InventoryService.DynamicResponseNegative","GetInspectionNegative"
"Validate negative scenarios for template creation based on sheet data","2","UpdateEmailTemplate - audienceType contains special characters","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","Autochek_API_Automation","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","UpdateEmailTemplate"
"Submit Loan Customer Preferences","569","SubmitLoanPreferencesNegative - monthlyPayment null","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","SubmitLoanPreferencesNegative"
"","1476","submitLoanPreference - Omit upfrontCreditLifeInsurance","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_positive.OfferSimulation.OfferSimulationPositive","Autochek_API_Automation","autochek_api_positive.OfferSimulation.OfferSimulationPositive","submitLoanPreference"
"Validates GET /v2/origination/loans/{loan_id}/logbook/car-details - Negative Test","689","GetLogbookCarDetailsByLoanIdNegative - HTML tag injection","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","Autochek_API_Automation","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","GetLogbookCarDetailsByLoanIdNegative"
"Negative test for Create System Config V2","0","PostSystemConfigV2 - MAX_CONCURRENT_SESSIONS negative number","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PostSystemConfigV2"
"Validates GET /v1/inventory/model with dynamic parameters - Positive Test","1398","GetModelList - Validate exclusion of make.name while including make.id","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_positive.InventoryService.DynamicResponsePositive","Autochek_API_Automation","autochek_api_positive.InventoryService.DynamicResponsePositive","GetModelList"
"Get Offer Details by LoanID","713","GetOffersByLoanIdNegative - loan_id with only special characters","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","Autochek_API_Automation","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","GetOffersByLoanIdNegative"
"Validates GET /v1/inventory/obds with dynamic parameters - Positive Test","531","GetObds - Validate only code field is returned","API_Regression_Suite","2026-03-11","failed","2026-03-11","autochek_api_positive.InventoryService.DynamicResponsePositive","Autochek_API_Automation","autochek_api_positive.InventoryService.DynamicResponsePositive","GetObds"
"Delete USER_SESSION and PASSWORD_POLICY using stored IDs","0","deleteSystemConfigs - Delete with blank space ID","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","deleteSystemConfigs"
"Validates GET /v1/inventory/model with dynamic parameters - Positive Test","605","GetModelList - Pass whitespace in relation","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_positive.InventoryService.DynamicResponsePositive","Autochek_API_Automation","autochek_api_positive.InventoryService.DynamicResponsePositive","GetModelList"
"Validates GET /v1/inventory/obds with dynamic parameters - Negative Test","718","GetObdsNegative - Mix valid and invalid fields","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.InventoryService.DynamicResponseNegative","Autochek_API_Automation","autochek_api_negative.InventoryService.DynamicResponseNegative","GetObdsNegative"
"Submit Loan Customer Preferences","573","SubmitLoanPreferencesNegative - upfrontVehicleRegistration very long string","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","SubmitLoanPreferencesNegative"
"Negative test for Create System Config V2","0","PostSystemConfigV2 - REQUIRE_SPECIAL_CHAR SQL injection attempt","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PostSystemConfigV2"
"Create Car and Validate Response","2696","CreateCar - Verify car creation with image_url in .webp format","API_Regression_Suite","2026-03-11","broken","2026-03-11","autochek_api_positive.DetachTyreSpecification.DetachTyreSpecificationPositive","Autochek_API_Automation","autochek_api_positive.DetachTyreSpecification.DetachTyreSpecificationPositive","CreateCar"
"Create Car and Validate Response","3080","CreateCar - Verify car creation with engine type 4-cylinder(I4)","API_Regression_Suite","2026-03-11","broken","2026-03-11","autochek_api_positive.DetachTyreSpecification.DetachTyreSpecificationPositive","Autochek_API_Automation","autochek_api_positive.DetachTyreSpecification.DetachTyreSpecificationPositive","CreateCar"
"Get TyreSpecs Details by Car ID","565","GetTyreSpecs - car_id too short (1 char)","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","Autochek_API_Automation","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","GetTyreSpecs"
"Fetching loan by ID","587","GetLoanByIdNegative - loan_id with only special characters","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","Autochek_API_Automation","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","GetLoanByIdNegative"
"Filter templates based on parameter from sheet and validate response","16","filterTemplate - Filter by language specific English","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_positive.Template.TemplateV1Positive","Autochek_API_Automation","autochek_api_positive.Template.TemplateV1Positive","filterTemplate"
"Submit Loan Customer Preferences","842","SubmitLoanPreferencesNegative - interestRate non-numeric string","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","SubmitLoanPreferencesNegative"
"","1825","submitLoanPreference - Omit desiredLoanCurrency","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_positive.OfferSimulation.OfferSimulationPositive","Autochek_API_Automation","autochek_api_positive.OfferSimulation.OfferSimulationPositive","submitLoanPreference"
"Create Inspection for the carID generated in Car Creation","1102","PostCreateInspection - Alphabets only","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","Autochek_API_Automation","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","PostCreateInspection"
"Update Car and Validate Response","745","PutUpdateCar - state with numbers only","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","Autochek_API_Automation","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","PutUpdateCar"
"Validates GET /v1/inventory/car with dynamic parameters - Negative Test","1352","GetCarListNegative - Pass numeric value in fields","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.InventoryService.DynamicResponseNegative","Autochek_API_Automation","autochek_api_negative.InventoryService.DynamicResponseNegative","GetCarListNegative"
"Submit Loan Customer Preferences","802","SubmitLoanPreferencesNegative - interestRate zero","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","SubmitLoanPreferencesNegative"
"","7470","submitLoanPreference - Omit residualPercentage","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_positive.OfferSimulation.OfferSimulationPositive","Autochek_API_Automation","autochek_api_positive.OfferSimulation.OfferSimulationPositive","submitLoanPreference"
"Validates GET /v2/origination/partners with dynamic parameters - Positive Test","727","GetPartnersListNegative - country is lowercase","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","Autochek_API_Automation","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","GetPartnersListNegative"
"","3","PostUserSignUpV2Negative - LastName is null","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PostUserSignUpV2Negative"
"Validate negative scenarios for template creation based on sheet data","2","CreateEmailTemplate - renderByUs contains string value instead of boolean","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","Autochek_API_Automation","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","CreateEmailTemplate"
"Get Offer Details by OfferID","617","GetOffersByIdNegative - offer_id with very long string (300 chars)","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","Autochek_API_Automation","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","GetOffersByIdNegative"
"Negative test for Create System Config V2","0","PostSystemConfigV2 - REQUIRE_UPPERCASE object structure passed","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PostSystemConfigV2"
"Submit Loan Customer Preferences","1521","SubmitLoanPreferencesNegative - vehicleDiscount float","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","SubmitLoanPreferencesNegative"
"Validate negative scenarios for template creation based on sheet data","4","CreateEmailTemplate - category exceeds maximum allowed length","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","Autochek_API_Automation","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","CreateEmailTemplate"
"Delete USER_SESSION and PASSWORD_POLICY using stored IDs","7","deleteSystemConfigs - Delete with empty ID","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","deleteSystemConfigs"
"Negative test for Create System Config V2","0","PostSystemConfigV2 - REQUIRE_UPPERCASE special characters","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PostSystemConfigV2"
"Validates GET /v1/inventory/car with dynamic parameters - Negative Test","6081","GetCarListNegative - Validate API fails when excluding a non-existent field","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.InventoryService.DynamicResponseNegative","Autochek_API_Automation","autochek_api_negative.InventoryService.DynamicResponseNegative","GetCarListNegative"
"Create Inspection for the carID generated in Car Creation","717","PostCreateInspection - Script injection attempt","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","Autochek_API_Automation","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","PostCreateInspection"
"Submit Loan Customer Preferences","582","SubmitLoanPreferencesNegative - term spaces only","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","SubmitLoanPreferencesNegative"
"","2","PostLookUpV2Negative - Identifier contains special characters in phone number","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PostLookUpV2Negative"
"Fetching loan by ID","595","GetLoanByIdNegative - SQL injection with DROP statement","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","Autochek_API_Automation","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","GetLoanByIdNegative"
"Validate negative scenarios for template creation based on sheet data","3","UpdateEmailTemplate - providerId contains only spaces while others are valid","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","Autochek_API_Automation","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","UpdateEmailTemplate"
"Validates GET /v1/origination/offers/{offer_Id}/loan-document with dynamic parameters - Negative Test","892","GetLoanDocumentsByOfferIdNegative - Send offer_id as whitespace only","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","Autochek_API_Automation","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","GetLoanDocumentsByOfferIdNegative"
"Submit Loan Customer Preferences","586","SubmitLoanPreferencesNegative - upfrontTyres array instead of boolean","API_Regression_Suite","2026-03-11","failed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","SubmitLoanPreferencesNegative"
"Submit Loan Customer Preferences","568","SubmitLoanPreferencesNegative - requestedWarrantyPlan XSS injection","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","SubmitLoanPreferencesNegative"
"Filter templates based on parameter from sheet and validate response","0","filterTemplate - Filter by audienceType","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_positive.Template.TemplateV1Positive","Autochek_API_Automation","autochek_api_positive.Template.TemplateV1Positive","filterTemplate"
"Validates GET /v1/inventory/trims with dynamic parameters - Negative Test","592","GetTrimsNegative - Validate response when passing array-like value","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.InventoryService.DynamicResponseNegative","Autochek_API_Automation","autochek_api_negative.InventoryService.DynamicResponseNegative","GetTrimsNegative"
"Validates GET /v1/inspection with dynamic parameters - Positive Test","708","GetInspection - Validate only car(model(id)) field is returned","API_Regression_Suite","2026-03-11","broken","2026-03-11","autochek_api_positive.InventoryService.DynamicResponsePositive","Autochek_API_Automation","autochek_api_positive.InventoryService.DynamicResponsePositive","GetInspection"
"Validates GET /v2/origination/loans/{loan_id}/accepted-offer - Negative Test","810","GetAcceptedOfferByLoanIdNegative - HTML tag injection","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","Autochek_API_Automation","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","GetAcceptedOfferByLoanIdNegative"
"Validates GET /v1/inventory/car with dynamic parameters - Negative Test","724","GetCarListNegative - Pass nested relation not supported","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.InventoryService.DynamicResponseNegative","Autochek_API_Automation","autochek_api_negative.InventoryService.DynamicResponseNegative","GetCarListNegative"
"Create Inspection for the carID generated in Car Creation","731","PostCreateInspection - Multiple invalids together (form_id empty + car_id invalid + tyreCode empty)","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","Autochek_API_Automation","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","PostCreateInspection"
"Submit Loan Customer Preferences","755","SubmitLoanPreferencesNegative - residualPercentage non-numeric string","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","SubmitLoanPreferencesNegative"
